date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load
18/06/2018 05:30,2.7,3.78,0.0,0.0,58.12,100.0,19800,0,0,0,0,0,0,0,0,0
20/03/2018 01:45,3.2,4.18,0.0,0.0,60.79,100.0,6300,0,0,0,0,0,1,0,0,0
14/09/2018 07:00,3.24,4.68,0.0,0.0,56.92,100.0,25200,0,1,0,0,0,0,0,0,0
31/12/2018 23:45,3.78,3.06,0.11,0.0,77.72,99.96,85500,0,0,0,0,0,0,0,0,0
01/11/2018 15:00,66.6,42.19,0.0,0.03,84.48,100.0,54000,0,0,0,0,1,0,0,0,1
26/03/2018 08:15,25.45,19.12,0.0,0.01,79.95,100.0,29700,0,0,0,0,0,0,0,0,0
12/03/2018 13:15,65.95,13.9,0.79,0.03,97.85,99.99,47700,0,0,0,0,0,0,0,1,0
22/07/2018 17:30,2.95,0.0,16.88,0.0,100.0,17.22,63000,1,0,0,1,0,0,0,0,0
05/06/2018 03:30,3.13,5.36,0.0,0.0,50.43,100.0,12600,0,0,0,0,0,1,0,0,0
01/08/2018 09:15,2.77,0.0,17.46,0.0,100.0,15.67,33300,0,0,0,0,0,0,1,0,0
06/12/2018 22:00,5.54,0.0,19.98,0.0,100.0,26.72,79200,0,0,0,0,1,0,0,0,1
15/06/2018 23:15,3.42,4.54,0.0,0.0,60.17,100.0,83700,0,1,0,0,0,0,0,0,0
05/04/2018 18:15,33.08,8.75,0.86,0.02,96.68,99.97,65700,0,0,0,0,1,0,0,0,1
20/06/2018 06:15,3.1,6.01,0.0,0.0,45.84,100.0,22500,0,0,0,0,0,0,1,0,0
11/09/2018 18:00,28.37,6.91,0.47,0.01,97.16,99.99,64800,0,0,0,0,0,1,0,0,1
18/01/2018 18:30,136.76,75.06,0.0,0.06,87.66,100.0,66600,0,0,0,0,1,0,0,1,0
30/09/2018 11:00,2.74,0.0,11.99,0.0,100.0,22.28,39600,1,0,0,1,0,0,0,0,0
22/02/2018 13:15,89.86,28.69,0.58,0.04,95.26,100.0,47700,0,0,0,0,1,0,0,0,1
03/10/2018 06:15,3.24,7.16,0.0,0.0,41.23,100.0,22500,0,0,0,0,0,0,1,0,0
07/04/2018 01:45,3.82,5.11,0.0,0.0,59.87,100.0,6300,1,0,1,0,0,0,0,0,0
31/03/2018 13:30,3.49,0.0,24.34,0.0,100.0,14.19,48600,1,0,1,0,0,0,0,0,0
08/11/2018 20:45,80.14,30.6,0.0,0.04,93.42,100.0,74700,0,0,0,0,1,0,0,0,1
21/12/2018 09:45,56.2,21.96,0.0,0.03,93.14,100.0,35100,0,1,0,0,0,0,0,0,1
18/12/2018 14:00,62.46,30.67,0.0,0.03,89.76,100.0,50400,0,0,0,0,0,1,0,0,1
16/11/2018 21:00,23.0,5.11,6.62,0.01,97.62,96.1,75600,0,1,0,0,0,0,0,0,1
11/12/2018 12:45,6.98,0.0,19.94,0.0,100.0,33.04,45900,0,0,0,0,0,1,0,0,1
07/03/2018 05:45,3.17,3.17,0.0,0.0,70.71,100.0,20700,0,0,0,0,0,0,1,0,0
08/02/2018 06:45,4.61,5.44,0.0,0.0,64.65,100.0,24300,0,0,0,0,1,0,0,0,0
14/08/2018 19:15,75.89,26.96,0.0,0.03,94.23,100.0,69300,0,0,0,0,0,1,0,0,1
01/09/2018 02:15,2.99,5.26,0.0,0.0,49.42,100.0,8100,1,0,1,0,0,0,0,0,0
21/06/2018 07:00,2.92,5.47,0.0,0.0,47.09,100.0,25200,0,0,0,0,1,0,0,0,0
14/10/2018 03:15,2.77,4.82,0.0,0.0,49.83,100.0,11700,1,0,0,1,0,0,0,0,0
21/12/2018 00:30,3.85,3.06,0.22,0.0,78.28,99.84,1800,0,1,0,0,0,0,0,0,0
04/03/2018 10:15,3.38,0.0,17.06,0.0,100.0,19.43,36900,1,0,0,1,0,0,0,0,0
29/06/2018 18:45,51.34,27.14,0.0,0.02,88.41,100.0,67500,0,1,0,0,0,0,0,0,1
30/04/2018 22:00,3.71,0.0,22.14,0.0,100.0,16.53,79200,0,0,0,0,0,0,0,0,1
23/10/2018 10:15,52.24,25.74,0.0,0.02,89.7,100.0,36900,0,0,0,0,0,1,0,1,0
12/03/2018 04:15,3.24,3.53,0.0,0.0,67.62,100.0,15300,0,0,0,0,0,0,0,0,0
07/04/2018 03:15,3.74,5.18,0.0,0.0,58.54,100.0,11700,1,0,1,0,0,0,0,0,0
06/08/2018 03:45,2.74,4.86,0.0,0.0,49.11,100.0,13500,0,0,0,0,0,0,0,0,0
17/06/2018 14:15,3.02,0.0,16.85,0.0,100.0,17.64,51300,1,0,0,1,0,0,0,0,0
06/08/2018 21:15,8.17,0.0,20.95,0.0,100.0,36.33,76500,0,0,0,0,0,0,0,0,1
20/02/2018 09:00,75.31,29.7,0.0,0.03,93.03,100.0,32400,0,0,0,0,0,1,0,0,0
17/03/2018 09:30,65.92,12.85,1.26,0.03,98.15,99.98,34200,1,0,1,0,0,0,0,0,1
30/12/2018 13:30,3.24,0.0,14.11,0.0,100.0,22.38,48600,1,0,0,1,0,0,0,0,0
18/10/2018 05:00,3.42,5.83,0.0,0.0,50.6,100.0,18000,0,0,0,0,1,0,0,0,0
28/01/2018 20:00,6.37,0.0,26.71,0.0,100.0,23.2,72000,1,0,0,1,0,0,0,1,0
10/08/2018 04:15,2.52,4.0,0.0,0.0,53.3,100.0,15300,0,1,0,0,0,0,0,0,0
21/01/2018 19:30,4.97,0.0,26.96,0.0,100.0,18.13,70200,1,0,0,1,0,0,0,0,0
09/11/2018 13:00,4.72,0.0,16.42,0.0,100.0,27.63,46800,0,1,0,0,0,0,0,0,1
09/07/2018 06:45,2.66,3.38,0.0,0.0,61.84,100.0,24300,0,0,0,0,0,0,0,0,0
28/04/2018 00:45,3.17,3.13,0.0,0.0,71.16,100.0,2700,1,0,1,0,0,0,0,0,0
10/01/2018 14:30,121.1,42.52,0.0,0.06,94.35,100.0,52200,0,0,0,0,0,0,1,0,1
07/02/2018 19:45,37.4,0.18,5.22,0.02,100.0,99.04,71100,0,0,0,0,0,0,1,1,0
11/11/2018 16:45,4.03,0.0,18.76,0.0,100.0,21.0,60300,1,0,0,1,0,0,0,0,0
